,ChanIndx,CoarseChanNum,DriftRate,Freq,FreqEnd,FreqStart,FullNumHitsInRange,SNR,TopHitNum,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
136,536100,102,-3.539601,1625.94356,1625.941931,1625.945195,7605809,18.257519,137,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
137,653910,102,-2.707317,1625.614403,1625.612774,1625.616037,7605809,10.224503,138,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
138,655669,102,-1.884598,1625.609488,1625.607859,1625.6111230000001,7605809,10.249234,139,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
139,684002,102,-3.855295,1625.530327,1625.528698,1625.531961,7605809,10.903496,140,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
140,696703,102,3.616133,1625.494841,1625.4932119999999,1625.496475,7605809,11.967144,141,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
141,761399,102,3.807463,1625.314082,1625.312453,1625.315716,7605809,10.573837,142,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
142,762514,102,1.25321,1625.310967,1625.309338,1625.312601,7605809,12.368914,143,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
143,764766,102,-3.931827,1625.304675,1625.303046,1625.306309,7605809,13.726447,144,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
144,766955,102,-3.6257,1625.298559,1625.29693,1625.300193,7605809,23.916719,145,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
145,794628,102,-3.874428,1625.221241,1625.2196119999999,1625.222876,7605809,40.308293,146,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
146,824380,102,-3.989226,1625.138115,1625.1364859999999,1625.13975,7605809,16.3241,147,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
147,841622,102,-3.424803,1625.089942,1625.088313,1625.091576,7605809,24.631247,148,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
148,850628,102,-2.764716,1625.064779,1625.06315,1625.0664140000001,7605809,17.124984,149,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
149,851512,102,3.998793,1625.062309,1625.06068,1625.063944,7605809,10.054089,150,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
150,854524,102,-2.219426,1625.053894,1625.052265,1625.0555279999999,7605809,17.667213,151,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
151,856487,102,-3.78833,1625.048409,1625.0467800000001,1625.0500439999998,7605809,19.881206,152,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
152,864495,102,3.271739,1625.026035,1625.024406,1625.02767,7605809,11.120311,153,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
153,62090,103,-3.252607,1624.338241,1624.3366119999998,1624.339876,5419654,18.994933,154,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
154,77444,103,3.6257,1624.295343,1624.2937140000001,1624.296977,5419654,21.967933,155,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
155,91905,103,-0.832285,1624.254939,1624.25331,1624.256574,5419654,41.431448,156,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
156,100041,103,-2.956045,1624.232207,1624.2305789999998,1624.233842,5419654,10.270712,157,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
157,104510,103,-2.563819,1624.219721,1624.218092,1624.221356,5419654,11.103278,158,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
158,107083,103,3.721365,1624.212532,1624.210903,1624.214167,5419654,20.637696,159,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
159,119524,103,-3.606567,1624.177773,1624.176144,1624.179407,5419654,33.1159,160,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
160,121747,103,-3.893561,1624.171562,1624.169933,1624.1731960000002,5419654,46.457297,161,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
161,137006,103,0.019133,1624.128928,1624.1273,1624.1305630000002,5419654,40.664573,162,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
162,151857,103,-1.09058,1624.087435,1624.085806,1624.08907,5419654,20.318572,163,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
163,167177,103,-3.501335,1624.044632,1624.043003,1624.046266,5419654,19.060287,164,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
164,182280,103,0.612255,1624.002434,1624.0008050000001,1624.0040689999998,5419654,11.676119,165,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
165,226627,103,-0.602689,1623.87853,1623.876901,1623.880165,5419654,12.766213,166,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
166,239262,103,-3.606567,1623.843228,1623.8416,1623.844863,5419654,10.840444,167,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
167,241402,103,-2.86038,1623.837249,1623.8356199999998,1623.838884,5419654,16.194257,168,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
168,271245,103,-3.453503,1623.753869,1623.75224,1623.7555029999999,5419654,26.514137,169,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
169,286477,103,0.631388,1623.711311,1623.709682,1623.712946,5419654,11.828173,170,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
170,342731,103,3.281306,1623.554139,1623.5525109999999,1623.555774,5419654,10.770533,171,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
171,427138,103,-2.047229,1623.318309,1623.3166800000001,1623.319943,5419654,10.597134,172,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
172,442224,103,-3.281306,1623.276159,1623.2745300000001,1623.2777939999999,5419654,22.288349,173,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
173,457164,103,-2.362923,1623.234417,1623.232788,1623.236052,5419654,13.226338,174,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
174,471133,103,-2.936912,1623.195388,1623.193759,1623.197023,5419654,12.089167,175,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
175,486018,103,-0.124364,1623.1538,1623.1521710000002,1623.155435,5419654,21.82767,176,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
176,501275,103,-1.769801,1623.111173,1623.109544,1623.112807,5419654,21.806097,177,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
177,503282,103,3.616133,1623.105565,1623.103936,1623.1072,5419654,22.387116,178,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
178,517020,103,3.97966,1623.067182,1623.065553,1623.068816,5419654,11.728861,179,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
181,551832,103,-2.822114,1622.969918,1622.9682890000001,1622.971552,5419654,16.41425,182,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
182,553703,103,-1.25321,1622.96469,1622.9630619999998,1622.966325,5419654,18.414882,183,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
183,581333,103,-3.998793,1622.887493,1622.885864,1622.889128,5419654,27.206235,184,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
184,611780,103,-3.491769,1622.802425,1622.800796,1622.80406,5419654,17.838197,185,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
185,620490,103,-1.09058,1622.77809,1622.776461,1622.779724,5419654,10.90758,186,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
186,623400,103,-3.08041,1622.769959,1622.76833,1622.771594,5419654,12.548412,187,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
187,625964,103,-3.606567,1622.762796,1622.761167,1622.7644300000002,5419654,17.387008,188,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
188,626789,103,-3.577867,1622.760491,1622.758862,1622.762125,5419654,17.718168,189,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
189,627381,103,3.386537,1622.758836,1622.757208,1622.760471,5419654,17.796702,190,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
190,628226,103,-3.128242,1622.756476,1622.7548470000002,1622.75811,5419654,23.350593,191,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
191,629500,103,-2.621218,1622.752916,1622.7512869999998,1622.754551,5419654,15.397357,192,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
192,641494,103,-3.711798,1622.719405,1622.717776,1622.7210400000001,5419654,20.479364,193,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
193,643431,103,-1.023614,1622.713993,1622.712364,1622.715628,5419654,40.635811,194,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
194,803549,103,-1.368008,1622.266629,1622.265,1622.2682630000002,5419654,10.832469,195,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
195,805084,103,-0.985348,1622.26234,1622.260711,1622.263975,5419654,11.467321,196,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
196,863208,103,-0.832285,1622.099943,1622.098315,1622.101578,5419654,12.827403,197,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
197,865181,103,-3.530035,1622.094431,1622.092802,1622.096065,5419654,11.270903,198,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
198,879051,103,1.941997,1622.055679,1622.05405,1622.057313,5419654,11.150088,199,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
199,894072,103,3.702232,1622.01371,1622.012082,1622.015345,5419654,13.01788,200,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
200,933928,103,-3.750064,1621.902354,1621.900725,1621.9039890000001,5419654,19.046666,201,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
201,72167,104,-0.468758,1621.380399,1621.37877,1621.382033,2659821,10.580714,202,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
202,101271,104,0.028699,1621.299083,1621.297454,1621.300718,2659821,16.560305,203,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
203,103158,104,-3.635266,1621.293811,1621.2921820000001,1621.295446,2659821,147.378563,204,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
204,103864,104,3.558734,1621.291839,1621.29021,1621.293473,2659821,147.410395,205,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
205,130648,104,-3.912694,1621.217005,1621.2153759999999,1621.2186390000002,2659821,15.52527,206,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
206,131384,104,3.549168,1621.214949,1621.2133199999998,1621.216583,2659821,15.231776,207,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
207,132993,104,-2.630785,1621.210453,1621.208824,1621.212088,2659821,87.081519,208,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
208,163240,104,1.272343,1621.125944,1621.124315,1621.1275779999999,2659821,56.672052,209,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
209,207041,104,1.511505,1621.003565,1621.001936,1621.0052,2659821,10.402403,210,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
210,218846,104,-3.970093,1620.970583,1620.968954,1620.972217,2659821,12.16303,211,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
211,236088,104,1.262777,1620.922409,1620.9207800000001,1620.924043,2659821,18.75054,212,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
212,237875,104,0.92795,1620.917416,1620.915787,1620.919051,2659821,14.720771,213,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
213,251138,104,1.913298,1620.88036,1620.878731,1620.8819939999998,2659821,22.624947,214,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
214,263653,104,-1.8272,1620.845393,1620.843764,1620.847028,2659821,19.268449,215,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
215,265790,104,-3.903128,1620.839423,1620.837794,1620.841057,2659821,39.409681,216,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
216,278442,104,-3.960527,1620.804073,1620.802444,1620.805708,2659821,16.336145,217,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
217,280912,104,-2.066362,1620.797172,1620.795543,1620.7988070000001,2659821,26.690314,218,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
218,293805,104,-0.564423,1620.76115,1620.7595210000002,1620.762784,2659821,11.075683,219,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
219,295616,104,-3.95096,1620.75609,1620.754461,1620.757724,2659821,33.241854,220,spliced_blc0001020304050607_guppi_58873_10063_TIC159510109_0046.gpuspec.0000.h5,TIC159510109,58873.116469907407,16h30m08.344s,80d18m27.932s,18.253611,-2.793968,,on_table_1,,0,0.0
