,ChanIndx,CoarseChanNum,DriftRate,Freq,FreqEnd,FreqStart,FullNumHitsInRange,SNR,TopHitNum,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
152,476197,102,-3.730931,1626.110927,1626.109298,1626.112562,17164607,26.276173,153,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
153,477553,102,-3.998793,1626.107139,1626.1055099999999,1626.1087730000002,17164607,28.284168,154,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
156,481136,102,-3.711798,1626.097128,1626.095499,1626.0987619999999,17164607,35.504189,157,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
157,482599,102,3.396104,1626.09304,1626.0914109999999,1626.094675,17164607,52.081016,158,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
159,487967,102,3.099543,1626.078042,1626.076413,1626.079677,17164607,29.903406,160,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
161,526407,102,-0.870551,1625.970642,1625.9690130000001,1625.9722769999998,17164607,15.761841,162,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
162,542194,102,-2.592519,1625.926534,1625.924905,1625.928168,17164607,15.147318,163,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
163,571798,102,0.267862,1625.843821,1625.842192,1625.845456,17164607,15.95438,164,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
164,573297,102,-3.845729,1625.839633,1625.838004,1625.841267,17164607,31.662245,165,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
165,626749,102,2.86038,1625.69029,1625.688661,1625.691924,17164607,23.520263,166,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
166,628206,102,0.066965,1625.686219,1625.68459,1625.687853,17164607,13.043827,167,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
167,631684,102,-3.319572,1625.676502,1625.674873,1625.678136,17164607,22.233065,168,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
168,649474,102,3.644833,1625.626797,1625.625168,1625.628431,17164607,17.371837,169,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
169,738937,102,3.501335,1625.37684,1625.375211,1625.378475,17164607,10.281155,170,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
170,786019,102,-2.114194,1625.245295,1625.243666,1625.246929,17164607,16.954162,171,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
171,860719,102,0.51659,1625.036585,1625.034956,1625.03822,17164607,20.751891,172,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
172,873138,102,-2.802981,1625.001887,1625.000258,1625.003521,17164607,13.150686,173,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
173,873766,102,3.558734,1625.000132,1624.998503,1625.001767,17164607,13.203603,174,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
174,875793,102,0.784452,1624.994469,1624.9928400000001,1624.996103,17164607,24.513766,175,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
175,883286,102,-2.028096,1624.973534,1624.971905,1624.975168,17164607,14.6654,176,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
177,900679,102,3.137809,1624.924938,1624.923309,1624.926573,17164607,28.717678,178,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
178,901424,102,-0.114798,1624.922857,1624.921228,1624.924491,17164607,30.506344,179,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
179,958904,102,3.721365,1624.762259,1624.760631,1624.763894,17164607,11.898851,180,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
180,961016,102,0.593122,1624.756359,1624.75473,1624.757993,17164607,12.10195,181,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
181,962013,102,-1.463673,1624.753573,1624.7519439999999,1624.755207,17164607,23.203855,182,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
182,976070,102,2.965612,1624.714298,1624.712669,1624.715933,17164607,25.166762,183,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
183,990944,102,-0.813152,1624.672741,1624.671112,1624.674375,17164607,23.645598,184,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
184,1000302,102,-3.654399,1624.646595,1624.644966,1624.648229,17164607,25.864352,185,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
185,1000968,102,-3.960527,1624.644734,1624.643105,1624.646368,17164607,33.241003,186,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
186,1014832,102,3.931827,1624.605998,1624.60437,1624.607633,17164607,14.394791,187,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
187,1030644,102,3.003878,1624.56182,1624.560191,1624.563455,17164607,12.907734,188,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
188,41804,103,-1.052314,1624.39492,1624.393291,1624.396554,5836900,11.420222,189,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
189,55779,103,1.147979,1624.355874,1624.354245,1624.357508,5836900,33.847876,190,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
190,56589,103,-3.281306,1624.353611,1624.3519820000001,1624.355245,5836900,23.290413,191,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
191,62598,103,-2.028096,1624.336822,1624.335193,1624.338456,5836900,12.152954,192,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
192,64223,103,-2.420322,1624.332282,1624.330653,1624.333916,5836900,20.768,193,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
193,142860,103,-0.114798,1624.112573,1624.110944,1624.114207,5836900,13.502226,194,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
194,309950,103,0.497457,1623.645728,1623.6441,1623.647363,5836900,25.459352,195,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
196,332218,103,1.616737,1623.583512,1623.581883,1623.585147,5836900,25.039976,197,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
197,334180,103,-3.845729,1623.578031,1623.576402,1623.579665,5836900,45.466935,198,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
198,334856,103,3.042144,1623.576142,1623.574513,1623.577776,5836900,45.533842,199,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
199,354497,103,-3.558734,1623.521266,1623.5196369999999,1623.5229,5836900,12.638024,200,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
201,360867,103,-1.932431,1623.503468,1623.501839,1623.5051019999999,5836900,20.662556,202,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
202,362069,103,2.53512,1623.50011,1623.498481,1623.501744,5836900,32.462906,203,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
203,388065,103,-3.530035,1623.427478,1623.425849,1623.4291119999998,5836900,58.881576,204,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
204,391446,103,3.903128,1623.418031,1623.416402,1623.419666,5836900,18.526515,205,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
205,399315,103,3.348271,1623.396046,1623.394417,1623.39768,5836900,14.643952,206,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
206,406013,103,-0.650521,1623.377332,1623.375703,1623.378966,5836900,20.313449,207,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
207,408752,103,0.526157,1623.369679,1623.36805,1623.371313,5836900,39.295305,208,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
209,555348,103,1.683702,1622.960094,1622.958465,1622.9617289999999,5836900,17.195437,210,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
210,556509,103,2.324657,1622.956851,1622.955222,1622.9584849999999,5836900,14.471411,211,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
211,600221,103,-2.238559,1622.834721,1622.833092,1622.8363550000001,5836900,15.135991,212,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
212,613181,103,-1.779367,1622.798511,1622.796882,1622.800145,5836900,11.167329,213,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
213,628035,103,1.425407,1622.757009,1622.75538,1622.758644,5836900,14.657316,214,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
214,629210,103,-3.960527,1622.753726,1622.752097,1622.755361,5836900,15.9191,215,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
215,630267,103,-3.989226,1622.750773,1622.749144,1622.752408,5836900,17.598689,216,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
216,646138,103,3.003878,1622.70643,1622.704801,1622.708065,5836900,17.437027,217,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
217,658928,103,-3.769197,1622.670695,1622.669066,1622.67233,5836900,14.214203,218,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
218,685163,103,1.865466,1622.597395,1622.595767,1622.59903,5836900,21.290161,219,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
219,685971,103,-2.104628,1622.595138,1622.593509,1622.596772,5836900,20.825162,220,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
220,688061,103,2.678617,1622.589299,1622.58767,1622.590933,5836900,19.614974,221,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
221,824245,103,3.118676,1622.208805,1622.207176,1622.210439,5836900,31.758628,222,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
222,841796,103,3.338705,1622.159768,1622.1581390000001,1622.161402,5836900,29.498179,223,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
223,854524,103,3.43437,1622.124206,1622.1225769999999,1622.125841,5836900,15.372403,224,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
224,856534,103,1.052314,1622.11859,1622.1169619999998,1622.120225,5836900,25.794133,225,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
225,908980,103,-0.880117,1621.972058,1621.970429,1621.973692,5836900,35.884972,226,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
226,923771,103,-0.487891,1621.930732,1621.9291039999998,1621.9323669999999,5836900,23.500721,227,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
227,953575,103,-1.769801,1621.847461,1621.845832,1621.849095,5836900,15.374787,228,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
228,983700,103,1.741101,1621.763293,1621.761664,1621.764927,5836900,20.326535,229,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
229,1013385,103,3.281306,1621.680354,1621.678725,1621.681988,5836900,16.112167,230,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
230,1026358,103,2.50642,1621.644108,1621.6424789999999,1621.645742,5836900,21.027444,231,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
231,36950,104,-1.195811,1621.478794,1621.477165,1621.480429,1054922,14.59583,232,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
232,81211,104,-1.999396,1621.35513,1621.353501,1621.356765,1054922,11.296954,233,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
233,98990,104,-0.832285,1621.305456,1621.3038279999998,1621.3070910000001,1054922,21.013036,234,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
234,115128,104,1.473239,1621.260367,1621.258738,1621.262002,1054922,12.350905,235,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
235,127380,104,-2.420322,1621.226136,1621.2245070000001,1621.22777,1054922,12.359682,236,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
236,128641,104,-3.998793,1621.222612,1621.220984,1621.224247,1054922,19.559177,237,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
237,129774,104,1.559338,1621.219447,1621.217818,1621.2210810000001,1054922,16.923431,238,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
238,142393,104,2.305524,1621.18419,1621.1825609999999,1621.185824,1054922,14.055782,239,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
239,144912,104,-2.477721,1621.177152,1621.175523,1621.178786,1054922,21.832418,240,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
241,157480,104,0.114798,1621.142037,1621.140408,1621.1436720000002,1054922,11.83516,242,spliced_blc0001020304050607_guppi_58873_31372_TIC232967666_0112.gpuspec.0000.h5,TIC232967666,58873.363101851850,13h12m36.557s,71d37m05.29s,18.253611,-2.793968,,on_table_1,,0,0.0
